@relation zeppelin-0.7.0.arff

@attribute AvgWMC numeric
@attribute CCMax numeric
@attribute CDE numeric
@attribute CIE numeric
@attribute NTM numeric
@attribute SDMC numeric
@attribute WMC numeric
@attribute AvgSLOC numeric
@attribute NA. numeric
@attribute NAIMP numeric
@attribute NCM numeric
@attribute NIM numeric
@attribute NLM numeric
@attribute NM numeric
@attribute NMIMP numeric
@attribute NMNpub numeric
@attribute Nmpub numeric
@attribute NumPara numeric
@attribute loc numeric
@attribute stms numeric
@attribute AID numeric
@attribute CLD numeric
@attribute DIT numeric
@attribute DP numeric
@attribute DPA numeric
@attribute DPD numeric
@attribute NMA numeric
@attribute NMI numeric
@attribute NMO numeric
@attribute NOA numeric
@attribute NOC numeric
@attribute NOD numeric
@attribute NOP numeric
@attribute PII numeric
@attribute SIX numeric
@attribute SP numeric
@attribute SPA numeric
@attribute SPD numeric
@attribute CBO numeric
@attribute DAC numeric
@attribute DACquote numeric
@attribute ICP numeric
@attribute IHICP numeric
@attribute NIHICP numeric
@attribute bug {TRUE,FALSE}

@data
1.0,1,3.40726822961739,3.30196144106837,5,0.0,5,3.4,1,1,0,5,5,5,5,0,5,5,21,12,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,0,0,0,FALSE
1.0,1,2.78273152052189,2.52517118635505,6,0.0,6,3.6666666666666696,2,2,0,6,6,6,6,0,6,4,27,16,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,1,0,0,0,FALSE
1.0,1,2.6416041678685898,3.78834133965675,3,0.0,3,4.33333333333333,0,0,0,3,3,3,3,0,3,0,18,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,6,0,6,FALSE
1.0,1,4.27214015980211,4.68091280496178,6,0.0,6,6.66666666666667,6,6,2,4,6,6,6,0,6,0,55,40,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,2,6,4,36,0,36,TRUE
1.0,1,2.12808527889139,4.15571361782294,3,0.0,3,21.0,0,0,0,3,3,3,3,0,3,0,68,53,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,155,0,155,FALSE
1.0,1,2.40563906222957,3.96168711284127,3,0.0,3,25.3333333333333,0,0,0,3,3,3,3,0,3,0,81,38,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,133,0,133,FALSE
1.0,1,3.0957952550009304,4.28320307540385,4,0.0,4,17.25,0,0,0,4,4,4,4,0,4,0,75,55,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,57,0,57,FALSE
1.0,1,4.1794705707972515,5.33460458665208,5,0.0,5,8.4,1,1,0,5,5,5,5,0,5,5,48,25,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,9,1,1,34,0,34,FALSE
1.0,1,3.50689059560852,3.07781953111478,5,0.0,5,3.4,3,2,0,5,5,12,5,0,5,2,23,15,1,0,1,2,2,0,3,7,2,1,0,0,1,0.199074074074074,0.166666666666667,0,0,0,2,0,0,2,2,0,FALSE
1.0,1,1.58496250072116,2.4225797618424902,1,0.0,1,7.0,0,0,0,1,1,1,1,0,1,0,10,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,19,0,19,FALSE
1.0,1,2.52164063634332,3.99089279118436,2,0.0,2,17.0,0,0,0,2,2,2,2,0,2,0,38,33,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,86,0,86,TRUE
1.8,5,4.16197817967955,5.01700400449596,4,1.6,9,10.6,4,4,0,5,5,5,5,1,4,2,62,50,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,1,3,2,5,0,5,FALSE
1.0,1,4.21817193947184,4.03608744926082,13,0.0,13,7.923076923076921,3,3,0,13,13,13,13,0,13,6,120,94,0,0,0,0,0,0,13,0,0,0,0,0,0,0.0,0.0,0,0,0,4,1,1,134,0,134,FALSE
1.0,1,2.61749246118476,3.4479120109048,6,0.0,6,9.33333333333333,0,0,0,6,6,6,6,0,6,0,63,51,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,79,0,79,FALSE
1.0,1,2.12808527889139,3.15827310552028,3,0.0,3,8.33333333333333,0,0,0,3,3,3,3,0,3,0,30,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,21,0,21,FALSE
1.0,1,2.52164063634332,4.01531953111478,1,0.0,1,10.0,1,1,0,1,1,1,1,0,1,0,13,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,5,1,1,26,0,26,FALSE
2.0,5,5.27138191206993,5.63469617392887,5,1.5,16,13.875,5,5,0,8,8,8,8,2,6,4,154,109,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,5,2,2,21,0,21,FALSE
1.0,1,4.91703885032562,5.20370566155311,8,0.0,8,13.25,9,9,0,8,8,8,8,0,8,8,128,84,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,13,9,7,123,0,123,FALSE
1.07142857142857,2,4.77277650897242,5.17388534580085,13,0.257539376818856,15,7.0,3,3,0,14,14,14,14,2,12,18,118,64,0,0,0,0,0,0,14,0,0,0,0,0,0,0.0,0.0,0,0,0,13,3,3,89,0,89,FALSE
1.6666666666666698,3,3.70281953111478,4.86274724409683,2,0.942809041582063,5,20.6666666666667,2,2,0,3,3,3,3,0,3,0,72,49,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,7,1,1,70,0,70,TRUE
2.3333333333333304,5,3.4182958340544904,4.22122668212554,2,1.8856180831641296,7,10.6666666666667,0,0,0,3,3,3,3,0,3,0,37,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,14,0,14,FALSE
1.35,4,4.738369395197268,6.44037927185222,16,0.7921489758877429,27,29.8,3,3,0,20,20,20,20,4,16,6,620,327,0,0,0,0,0,0,20,0,0,0,0,0,0,0.0,0.0,0,0,0,20,3,3,349,0,349,TRUE
1.0,1,2.0,2.3219280948873595,1,0.0,1,3.0,0,0,0,1,1,1,1,0,1,0,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,1,0,1,FALSE
1.2,2,4.5794486985026115,5.235812887167008,8,0.4,12,3.7,7,1,0,10,10,36,10,0,10,8,56,26,1,0,1,7,7,0,3,26,7,1,0,0,1,0.290945165945166,0.19444444444444395,1,1,0,8,1,1,18,6,12,FALSE
1.75,7,4.6148575400297895,5.43144599317476,7,1.98431348329844,14,6.75,7,1,0,8,8,35,8,0,8,8,72,38,1,0,1,6,6,0,2,27,6,1,0,0,1,0.22727272727272704,0.17142857142857096,1,1,0,8,1,1,35,2,33,FALSE
2.0,8,4.6211755429194685,5.447323352263791,7,2.0976176963403,20,6.8,6,0,0,10,10,36,10,0,10,8,86,50,1,0,1,7,7,0,3,26,7,1,0,0,1,0.290945165945166,0.19444444444444395,1,1,0,10,0,0,6,4,2,FALSE
1.22222222222222,3,4.50743277785729,4.84580603481889,8,0.628539361054709,11,3.44444444444444,6,0,0,9,9,34,9,0,9,7,48,22,1,0,1,8,8,0,1,25,8,1,0,0,1,0.24747474747474696,0.235294117647059,0,0,0,8,0,0,9,2,7,FALSE
1.3,4,4.586295766479191,5.0128163398059495,9,0.9,13,3.6,7,1,0,10,10,36,10,0,10,8,54,25,1,0,1,7,7,0,3,26,7,1,0,0,1,0.290945165945166,0.19444444444444395,1,1,0,10,1,1,13,2,11,FALSE
2.125,10,4.6148575400297895,5.25882098604496,7,2.97647022494766,17,7.625,7,1,0,8,8,35,8,0,8,8,78,47,1,0,1,6,6,0,2,27,6,1,0,0,1,0.22727272727272704,0.17142857142857096,1,1,0,8,1,1,4,2,2,TRUE
1.0,1,4.68354236243323,5.83274580401297,5,0.0,5,29.4,9,9,0,5,5,5,5,0,5,0,166,101,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,15,9,6,161,0,161,TRUE
1.0,1,1.58496250072116,3.82640457983067,1,0.0,1,15.0,0,0,0,1,1,1,1,0,1,0,18,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,21,0,21,FALSE
1.0,1,1.92192809488736,3.4076284081964903,2,0.0,2,9.5,0,0,0,2,2,2,2,0,2,0,23,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,44,0,44,FALSE
1.0,1,2.3219280948873595,3.0957952550009304,1,0.0,1,4.0,0,0,0,1,1,1,1,0,1,0,7,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,5,0,5,FALSE
1.0,1,3.45656476213095,4.51604042352511,5,0.0,5,11.8,1,1,0,5,5,5,5,0,5,0,63,56,1,0,1,0,0,0,5,0,0,1,0,0,1,0.138888888888889,0.0,0,0,0,5,1,1,48,0,48,FALSE
1.0,1,3.27761343681912,4.33607589833736,3,0.0,3,9.33333333333333,1,1,0,3,3,3,3,0,3,0,33,27,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,5,1,1,22,0,22,FALSE
1.5,3,4.59882200868171,6.0824804967046,7,0.8062257748298549,15,24.0,4,4,0,10,10,10,10,0,10,18,259,128,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,10,2,2,49,0,49,FALSE
1.7142857142857095,4,4.25123532973497,4.69049639331371,5,1.16057691494799,12,5.571428571428571,18,6,0,7,7,33,7,0,7,5,53,39,1,0,1,5,5,0,2,26,5,1,0,0,1,0.164874551971326,0.15151515151515196,1,1,0,1,1,1,3,3,0,FALSE
1.0,1,2.0,3.93572765949304,1,0.0,1,11.0,0,0,0,1,1,1,1,0,1,0,14,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,20,0,20,FALSE
3.18181818181818,8,4.58410830070144,6.43012542282239,5,2.40522846460417,35,14.6363636363636,6,6,0,11,11,11,11,7,4,15,169,117,1,0,1,0,0,0,11,0,0,1,0,0,1,0.152777777777778,0.0,0,0,0,0,6,4,0,0,0,TRUE
3.5,6,3.52164063634332,5.42705611540758,1,2.5,7,20.5,1,1,0,2,2,2,2,0,2,6,44,27,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,0,1,1,0,0,0,FALSE
2.2727272727272703,12,5.59235760677974,7.3558532213617,31,2.65914918351064,125,9.21818181818182,35,35,1,54,55,55,55,14,41,56,555,377,1,0,1,0,0,0,55,0,0,1,0,0,1,0.163690476190476,0.0,0,0,0,0,32,6,0,0,0,TRUE
1.5,2,4.22017552146434,4.84841338819821,2,0.5,6,7.25,2,2,0,4,4,4,4,2,2,4,35,20,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,2,2,2,3,0,3,FALSE
1.0,1,3.05656476213095,2.82188819552618,4,0.0,4,3.0,1,1,0,4,4,4,4,0,4,1,17,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.875,4,4.73874072270476,6.1954429234874295,4,1.05326872164704,15,10.25,11,11,0,8,8,8,8,6,2,10,102,77,1,0,1,0,0,0,8,0,0,1,0,0,1,0.148148148148148,0.0,0,0,0,5,11,5,6,0,6,TRUE
1.0,1,3.48418371977919,4.59092541618178,4,0.0,4,9.25,1,1,0,4,4,4,4,0,4,2,46,17,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,4,1,1,18,0,18,FALSE
1.5,2,4.517201053679631,4.98617331618965,3,0.5,9,8.0,4,4,0,6,6,6,6,0,6,5,60,39,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,5,4,4,41,0,41,FALSE
4.28571428571429,7,3.58128952435415,6.169233226987242,0,1.82946406783796,30,23.857142857142897,1,1,0,7,7,7,7,0,7,15,170,128,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,2,1,1,9,0,9,TRUE
2.0,4,4.46345525381691,5.337728590944809,4,1.0,20,9.1,4,4,0,10,10,10,10,0,10,16,114,63,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,8,4,4,59,0,59,TRUE
2.07692307692308,4,4.5324848826516515,5.6281736438731205,6,1.14095361339933,27,10.6153846153846,3,3,0,13,13,13,13,0,13,20,174,93,0,0,0,0,0,0,13,0,0,0,0,0,0,0.0,0.0,0,0,0,10,3,3,154,0,154,FALSE
3.6666666666666696,9,3.6818808028034,5.42937999737659,2,3.7712361663282494,11,17.0,1,1,0,3,3,3,3,0,3,6,59,40,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,5,1,1,24,0,24,TRUE
2.0,5,4.0993603054724,5.2231071284834805,3,1.73205080756888,8,9.5,4,4,0,4,4,4,4,0,4,4,48,32,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,8,4,4,46,0,46,FALSE
1.0,1,1.55665670746282,1.45914791702724,2,0.0,2,2.0,1,1,0,2,2,2,2,0,2,1,7,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.75609756097561,6,4.813597709387951,6.467533018382,22,1.05415525780363,72,11.975609756097601,6,6,0,41,41,41,41,9,32,64,589,380,0,0,0,0,0,0,41,0,0,0,0,0,0,0.0,0.0,0,0,0,22,5,5,440,0,440,TRUE
6.0,15,3.6818808028034,5.875540319962361,1,6.37704215656966,18,29.3333333333333,1,1,0,3,3,3,3,0,3,2,96,73,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,8,1,1,40,0,40,TRUE
1.0,1,2.72192809488736,3.10689059560852,3,0.0,3,2.6666666666666696,0,0,0,3,3,3,3,0,3,0,14,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,6,0,6,FALSE
1.0,1,2.73957226198672,3.2128786893420296,4,0.0,4,3.0,0,0,1,3,4,4,4,1,3,4,14,9,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,1,0,0,5,0,5,FALSE
1.0,1,3.01687569576656,3.12581458369391,4,0.0,4,3.0,2,2,1,3,4,4,4,1,3,4,16,11,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,1,1,1,3,0,3,FALSE
1.0,1,2.92585301456128,3.31642803184602,5,0.0,5,3.0,1,1,1,4,5,5,5,1,4,5,18,12,1,0,1,0,0,0,5,0,0,1,0,0,1,0.138888888888889,0.0,0,0,0,1,0,0,5,0,5,FALSE
1.0,1,1.91829583405449,2.0,2,0.0,2,2.5,1,1,0,2,2,2,2,0,2,0,8,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.0,1,3.59306920777189,3.82687488186464,6,0.0,6,2.8333333333333304,5,5,0,6,6,6,6,0,6,0,24,17,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,1,5,4,0,0,0,FALSE
1.0,1,2.9182958340544904,3.0,3,0.0,3,2.6666666666666696,2,2,0,3,3,3,3,0,3,0,12,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,2,0,0,0,FALSE
1.0,1,2.95021206491475,3.12192809488736,4,0.0,4,2.75,3,3,0,4,4,4,4,0,4,0,16,11,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,2,0,0,0,FALSE
1.33333333333333,2,2.68258873050183,3.0062389286533904,2,0.471404520791032,4,4.33333333333333,3,3,1,2,3,3,3,0,3,1,18,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,3,0,0,0,FALSE
1.0,1,1.91829583405449,2.0,2,0.0,2,2.5,1,1,0,2,2,2,2,0,2,0,8,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.0,1,2.52192809488736,2.58496250072116,2,0.0,2,2.5,1,1,0,2,2,2,2,0,2,0,8,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.0,1,3.3502090290999003,3.25162916738782,4,0.0,4,3.75,3,3,0,4,4,4,4,0,4,3,20,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,1,3,3,0,0,0,FALSE
2.0,5,4.43063240949075,4.892360338554281,3,1.73205080756888,8,8.25,1,1,0,4,4,4,4,1,3,7,39,26,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,2,1,1,5,0,5,TRUE
1.0,1,3.0,2.58496250072116,2,0.0,2,3.0,0,0,0,2,2,2,2,0,2,2,8,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.26666666666667,3,4.37734253514122,4.86185339521774,12,0.573488351136175,19,4.66666666666667,5,5,0,15,15,15,15,0,15,15,78,58,0,0,0,0,0,0,15,0,0,0,0,0,0,0.0,0.0,0,0,0,1,4,4,0,0,0,FALSE
2.0,4,5.57781953111478,7.020239112905871,4,1.0,20,20.9,12,12,7,3,10,10,10,6,4,13,225,168,1,0,1,0,0,0,10,0,0,1,0,0,1,0.15151515151515196,0.0,0,0,0,26,11,11,129,0,129,TRUE
3.17307692307692,56,6.38741853797924,7.04792524755184,40,5.5477686222832405,330,15.451923076923098,6,6,0,104,104,104,104,69,35,333,1784,1167,1,0,1,0,0,0,104,0,0,1,0,0,1,0.165079365079365,0.0,0,0,0,41,6,4,1315,0,1315,TRUE
1.0,1,4.26256475429959,4.51364474540986,9,0.0,9,3.55555555555556,5,5,0,9,9,9,9,0,9,9,42,28,1,0,1,0,0,0,9,0,0,1,0,0,1,0.15,0.0,0,0,0,1,4,3,0,0,0,FALSE
1.0,1,3.23890125660263,3.24022392894185,2,0.0,2,3.0,1,1,0,2,2,2,2,0,2,3,9,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,2,1,1,4,0,4,FALSE
2.5,3,3.50997373189762,3.31216601272384,0,0.5,5,10.5,2,2,0,2,2,2,2,0,2,3,33,25,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,1,2,2,2,0,2,FALSE
1.0,1,2.8073549220576,2.8510187230942297,1,0.0,1,7.0,4,4,0,1,1,1,1,0,1,4,13,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,2,0,0,0,FALSE
4.0,4,2.0,3.5724694587701404,0,0.0,4,13.0,0,0,1,0,1,1,1,0,1,1,15,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,1,0,1,FALSE
1.0,1,3.51108540818043,3.60385618977472,2,0.0,2,3.0,0,0,2,0,2,2,2,0,2,3,8,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,7,0,7,FALSE
6.0,6,2.58496250072116,4.21478494777018,0,0.0,6,25.0,0,0,1,0,1,1,1,0,1,2,27,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,4,0,0,22,0,22,FALSE
3.3333333333333304,9,4.32484872960213,6.00334941143028,1,2.6246692913372702,20,13.5,4,4,6,0,6,6,6,0,6,3,87,64,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,2,3,3,3,0,3,TRUE
2.3333333333333304,8,5.1718800346409415,6.55163785156273,5,2.0138409955991,28,11.25,4,4,1,11,12,12,12,1,11,24,142,104,1,0,1,0,0,0,12,0,0,1,0,0,1,0.153846153846154,0.0,0,0,0,0,4,3,0,0,0,TRUE
1.25,2,4.79734317563639,5.95698369395149,9,0.43301270189221897,15,6.5,5,5,1,11,12,12,12,12,0,16,85,58,0,1,0,0,0,0,12,0,0,0,5,5,0,0.0,0.0,0,0,0,1,2,2,8,0,8,TRUE
2.5,4,4.19590927087361,5.086051022537201,1,1.5,5,13.0,3,3,2,0,2,2,2,0,2,8,35,25,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,3,2,2,7,0,7,FALSE
3.2727272727272703,14,4.86307075422367,6.15740711174601,5,3.69498207870938,36,15.909090909090901,10,10,1,10,11,11,11,1,10,17,194,134,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,2,4,3,4,0,4,TRUE
7.66666666666667,12,3.64022392894185,5.76107307353102,0,3.68178700572909,23,40.3333333333333,2,2,3,0,3,3,3,1,2,8,125,93,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,4,2,2,4,0,4,TRUE
1.75,4,3.625,4.62346518960165,3,1.29903810567666,7,6.5,1,1,4,0,4,4,4,0,4,5,29,18,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,4,1,1,4,0,4,TRUE
1.0,1,2.8453509366224403,2.9398290174663995,1,0.0,1,4.0,0,0,1,0,1,1,1,0,1,4,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,6,0,6,FALSE
3.14285714285714,5,4.4403510429286905,5.72047768515672,2,1.55182578445717,22,21.4285714285714,10,5,2,5,7,19,7,3,4,10,178,97,1,0,1,0,0,0,7,12,0,1,0,0,1,0.145833333333333,0.0,0,0,0,4,5,3,93,62,31,TRUE
2.3333333333333304,3,3.94770277922009,4.431341885055089,0,0.471404520791032,7,10.6666666666667,7,2,0,3,3,15,3,0,3,1,39,25,1,0,1,0,0,0,3,12,0,1,0,0,1,0.125,0.0,0,0,0,1,2,2,11,6,5,TRUE
2.90909090909091,4,3.93854004120825,5.07463743691277,0,0.51425947722658,32,31.7272727272727,7,2,0,11,11,23,11,0,11,9,365,219,1,0,1,0,0,0,11,12,0,1,0,0,1,0.152777777777778,0.0,0,0,0,2,2,2,329,284,45,TRUE
3.6666666666666696,5,4.01414676142273,4.71190518412409,0,1.24721912892465,22,26.3333333333333,7,2,0,6,6,18,6,0,6,10,169,88,1,0,1,0,0,0,6,12,0,1,0,0,1,0.14285714285714302,0.0,0,0,0,1,2,2,121,116,5,TRUE
2.8,4,4.0220552088742,5.01816791956519,0,0.748331477354788,14,31.8,7,2,0,5,5,17,5,0,5,4,169,112,1,0,1,0,0,0,5,12,0,1,0,0,1,0.138888888888889,0.0,0,0,0,2,2,2,219,198,21,TRUE
1.0,1,4.43363498214804,4.71451343664454,9,0.0,9,2.6666666666666696,7,1,0,9,9,34,9,0,9,7,35,17,1,0,1,8,8,0,1,25,8,1,0,0,1,0.24747474747474696,0.235294117647059,0,0,0,6,1,1,9,2,7,FALSE
1.0,1,2.58496250072116,4.581108280214321,2,0.0,2,9.0,0,0,1,1,2,2,2,0,2,1,20,17,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,5,0,5,FALSE
2.17647058823529,15,5.361576036523231,6.96350994891925,19,2.6620490585846497,74,11.088235294117599,12,12,21,13,34,34,34,31,3,33,419,292,0,1,0,0,0,0,34,0,0,0,10,10,0,0.0,0.0,0,0,0,6,8,6,30,0,30,TRUE
1.0,1,3.61687460595622,4.68349449602532,4,0.0,4,8.75,13,1,2,2,4,31,4,0,4,0,42,23,1,0,1,0,0,0,4,27,0,1,0,0,1,0.133333333333333,0.0,0,0,0,0,1,1,6,6,0,FALSE
1.0,1,4.44554356815624,5.36850573958143,8,0.0,8,8.5,14,2,2,6,8,35,8,0,8,2,76,62,1,0,1,0,0,0,8,27,0,1,0,0,1,0.148148148148148,0.0,0,0,0,1,2,2,30,30,0,FALSE
1.55555555555556,5,4.55239376198541,6.45251269098474,15,1.25707872210942,28,12.2777777777778,14,2,3,15,18,45,18,0,18,4,239,181,1,0,1,0,0,0,18,27,0,1,0,0,1,0.157894736842105,0.0,0,0,0,11,2,2,172,68,104,TRUE
1.7142857142857095,6,4.438067278128809,4.93774116888874,6,1.7496355305594098,12,7.571428571428571,14,2,2,5,7,34,7,2,5,1,60,48,1,0,1,0,0,0,7,27,0,1,0,0,1,0.145833333333333,0.0,0,0,0,1,2,2,9,7,2,FALSE
1.0,1,3.99958123064606,5.69024725561931,8,0.0,8,13.375,14,2,2,6,8,35,8,0,8,0,119,94,1,0,1,0,0,0,8,27,0,1,0,0,1,0.148148148148148,0.0,0,0,0,10,2,2,120,34,86,TRUE
1.1875,3,4.12514097167753,5.66273848451504,14,0.5266343608235221,19,7.875,13,1,2,14,16,43,16,8,8,28,137,105,1,0,1,0,0,0,16,27,0,1,0,0,1,0.156862745098039,0.0,0,0,0,3,1,1,67,61,6,FALSE
1.0,1,3.91612694658828,4.7438477630120985,4,0.0,4,9.5,14,2,2,2,4,31,4,0,4,0,47,29,1,0,1,0,0,0,4,27,0,1,0,0,1,0.133333333333333,0.0,0,0,0,0,2,2,8,8,0,TRUE
1.59259259259259,4,4.28777092573701,6.33617359701793,19,0.991043567426641,43,18.3333333333333,14,2,2,25,27,54,27,3,24,3,523,436,1,0,1,0,0,0,27,27,0,1,0,0,1,0.160714285714286,0.0,0,0,0,8,2,2,443,102,341,TRUE
2.4166666666666696,5,4.36129435352146,5.56682867482259,6,1.55232800084976,29,27.1666666666667,14,2,2,10,12,39,12,2,10,3,340,278,1,0,1,0,0,0,12,27,0,1,0,0,1,0.153846153846154,0.0,0,0,0,11,2,2,378,6,372,TRUE
1.0,1,3.07515428857955,4.108944469246509,9,0.0,9,3.88888888888889,0,0,0,9,9,9,9,0,9,0,46,20,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,45,0,45,TRUE
1.0,1,3.375,4.94422586115357,2,0.0,2,19.5,2,2,0,2,2,2,2,0,2,0,47,34,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,1,2,2,10,0,10,FALSE
1.53846153846154,5,4.56842109406551,6.37706970099754,10,1.15127919593044,20,18.307692307692303,17,5,2,11,13,40,13,1,12,1,257,180,1,0,1,0,0,0,13,27,0,1,0,0,1,0.154761904761905,0.0,0,0,0,18,5,5,343,2,341,TRUE
1.0,1,3.28103611255342,3.66692790692528,5,0.0,5,4.2,1,1,0,5,5,5,5,0,5,0,29,18,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,16,0,16,FALSE
1.93220338983051,9,6.17478523228634,6.26891439538988,38,1.7159709094336102,114,6.3559322033898304,4,4,1,58,59,59,59,5,54,37,602,350,1,0,1,0,0,0,59,0,0,1,0,0,1,0.163888888888889,0.0,0,0,0,4,3,3,28,0,28,TRUE
3.0,8,5.14633991538895,6.46025209496285,6,2.3263199921512,51,13.705882352941199,8,8,0,17,17,17,17,2,15,14,243,181,0,0,0,0,0,0,17,0,0,0,0,0,0,0.0,0.0,0,0,0,20,8,7,81,0,81,TRUE
1.72727272727273,4,5.87257021097386,5.80000526915974,14,1.05234880934457,38,6.0,5,5,0,22,22,22,22,3,19,44,341,218,0,0,0,0,0,0,22,0,0,0,0,0,0,0.0,0.0,0,0,0,18,4,4,58,0,58,FALSE
1.11111111111111,2,4.05817193947184,4.329891504039799,8,0.314269680527354,10,3.44444444444444,3,3,0,9,9,9,9,0,9,7,36,24,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,1,3,2,3,0,3,TRUE
