className,numbers,relName,version,filePath,bug,type
org.apache.lucene.index.TermVectorsReader,3,src\java\org\apache\lucene\index\TermVectorsReader.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\index\TermVectorsReader.java,1.0,NON
org.apache.lucene.index.TermVectorsReader,3,src\java\org\apache\lucene\index\TermVectorsReader.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\index\TermVectorsReader.java,1.0,NON
org.apache.lucene.index.TermVectorsReader,3,src\java\org\apache\lucene\index\TermVectorsReader.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\index\TermVectorsReader.java,0.0,NON
org.apache.lucene.index.TermVectorsWriter,3,src\java\org\apache\lucene\index\TermVectorsWriter.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\index\TermVectorsWriter.java,0.0,NON
org.apache.lucene.index.TermVectorsWriter,3,src\java\org\apache\lucene\index\TermVectorsWriter.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\index\TermVectorsWriter.java,1.0,NON
org.apache.lucene.index.TermVectorsWriter,3,src\java\org\apache\lucene\index\TermVectorsWriter.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\index\TermVectorsWriter.java,1.0,NON
org.apache.lucene.queryParser.CharStream,3,src\java\org\apache\lucene\queryParser\CharStream.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\queryParser\CharStream.java,0.0,NON
org.apache.lucene.queryParser.CharStream,3,src\java\org\apache\lucene\queryParser\CharStream.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\queryParser\CharStream.java,1.0,NON
org.apache.lucene.queryParser.CharStream,3,src\java\org\apache\lucene\queryParser\CharStream.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\queryParser\CharStream.java,1.0,NON
org.apache.lucene.queryParser.FastCharStream,3,src\java\org\apache\lucene\queryParser\FastCharStream.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\queryParser\FastCharStream.java,0.0,NON
org.apache.lucene.queryParser.FastCharStream,3,src\java\org\apache\lucene\queryParser\FastCharStream.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\queryParser\FastCharStream.java,0.0,NON
org.apache.lucene.queryParser.FastCharStream,3,src\java\org\apache\lucene\queryParser\FastCharStream.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\queryParser\FastCharStream.java,0.0,NON
org.apache.lucene.queryParser.MultiFieldQueryParser,3,src\java\org\apache\lucene\queryParser\MultiFieldQueryParser.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\queryParser\MultiFieldQueryParser.java,1.0,NON
org.apache.lucene.queryParser.MultiFieldQueryParser,3,src\java\org\apache\lucene\queryParser\MultiFieldQueryParser.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\queryParser\MultiFieldQueryParser.java,1.0,NON
org.apache.lucene.queryParser.MultiFieldQueryParser,3,src\java\org\apache\lucene\queryParser\MultiFieldQueryParser.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\queryParser\MultiFieldQueryParser.java,0.0,NON
org.apache.lucene.queryParser.ParseException,3,src\java\org\apache\lucene\queryParser\ParseException.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\queryParser\ParseException.java,0.0,NON
org.apache.lucene.queryParser.ParseException,3,src\java\org\apache\lucene\queryParser\ParseException.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\queryParser\ParseException.java,1.0,NON
org.apache.lucene.queryParser.ParseException,3,src\java\org\apache\lucene\queryParser\ParseException.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\queryParser\ParseException.java,1.0,NON
org.apache.lucene.queryParser.QueryParser,3,src\java\org\apache\lucene\queryParser\QueryParser.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\queryParser\QueryParser.java,1.0,NON
org.apache.lucene.queryParser.QueryParser,3,src\java\org\apache\lucene\queryParser\QueryParser.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\queryParser\QueryParser.java,1.0,NON
org.apache.lucene.queryParser.QueryParser,3,src\java\org\apache\lucene\queryParser\QueryParser.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\queryParser\QueryParser.java,1.0,NON
org.apache.lucene.queryParser.QueryParserConstants,3,src\java\org\apache\lucene\queryParser\QueryParserConstants.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\queryParser\QueryParserConstants.java,1.0,NON
org.apache.lucene.queryParser.QueryParserConstants,3,src\java\org\apache\lucene\queryParser\QueryParserConstants.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\queryParser\QueryParserConstants.java,1.0,NON
org.apache.lucene.queryParser.QueryParserConstants,3,src\java\org\apache\lucene\queryParser\QueryParserConstants.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\queryParser\QueryParserConstants.java,0.0,NON
org.apache.lucene.queryParser.QueryParserTokenManager,3,src\java\org\apache\lucene\queryParser\QueryParserTokenManager.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\queryParser\QueryParserTokenManager.java,1.0,NON
org.apache.lucene.queryParser.QueryParserTokenManager,3,src\java\org\apache\lucene\queryParser\QueryParserTokenManager.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\queryParser\QueryParserTokenManager.java,1.0,NON
org.apache.lucene.queryParser.QueryParserTokenManager,3,src\java\org\apache\lucene\queryParser\QueryParserTokenManager.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\queryParser\QueryParserTokenManager.java,1.0,NON
org.apache.lucene.queryParser.Token,3,src\java\org\apache\lucene\queryParser\Token.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\queryParser\Token.java,0.0,NON
org.apache.lucene.queryParser.Token,3,src\java\org\apache\lucene\queryParser\Token.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\queryParser\Token.java,1.0,NON
org.apache.lucene.queryParser.Token,3,src\java\org\apache\lucene\queryParser\Token.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\queryParser\Token.java,1.0,NON
org.apache.lucene.queryParser.TokenMgrError,3,src\java\org\apache\lucene\queryParser\TokenMgrError.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\queryParser\TokenMgrError.java,0.0,NON
org.apache.lucene.queryParser.TokenMgrError,3,src\java\org\apache\lucene\queryParser\TokenMgrError.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\queryParser\TokenMgrError.java,1.0,NON
org.apache.lucene.queryParser.TokenMgrError,3,src\java\org\apache\lucene\queryParser\TokenMgrError.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\queryParser\TokenMgrError.java,1.0,NON
org.apache.lucene.search.BooleanClause,3,src\java\org\apache\lucene\search\BooleanClause.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\BooleanClause.java,1.0,NON
org.apache.lucene.search.BooleanClause,3,src\java\org\apache\lucene\search\BooleanClause.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\BooleanClause.java,0.0,NON
org.apache.lucene.search.BooleanClause,3,src\java\org\apache\lucene\search\BooleanClause.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\BooleanClause.java,0.0,NON
org.apache.lucene.search.BooleanQuery,3,src\java\org\apache\lucene\search\BooleanQuery.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\BooleanQuery.java,1.0,NON
org.apache.lucene.search.BooleanQuery,3,src\java\org\apache\lucene\search\BooleanQuery.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\BooleanQuery.java,1.0,NON
org.apache.lucene.search.BooleanQuery,3,src\java\org\apache\lucene\search\BooleanQuery.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\BooleanQuery.java,1.0,NON
org.apache.lucene.search.BooleanScorer,3,src\java\org\apache\lucene\search\BooleanScorer.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\BooleanScorer.java,1.0,NON
org.apache.lucene.search.BooleanScorer,3,src\java\org\apache\lucene\search\BooleanScorer.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\BooleanScorer.java,0.0,NON
org.apache.lucene.search.BooleanScorer,3,src\java\org\apache\lucene\search\BooleanScorer.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\BooleanScorer.java,1.0,NON
org.apache.lucene.search.BooleanScorer2,3,src\java\org\apache\lucene\search\BooleanScorer2.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\BooleanScorer2.java,1.0,NON
org.apache.lucene.search.BooleanScorer2,3,src\java\org\apache\lucene\search\BooleanScorer2.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\BooleanScorer2.java,1.0,NON
org.apache.lucene.search.BooleanScorer2,3,src\java\org\apache\lucene\search\BooleanScorer2.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\BooleanScorer2.java,1.0,NON
org.apache.lucene.search.CachingWrapperFilter,3,src\java\org\apache\lucene\search\CachingWrapperFilter.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\CachingWrapperFilter.java,1.0,NON
org.apache.lucene.search.CachingWrapperFilter,3,src\java\org\apache\lucene\search\CachingWrapperFilter.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\CachingWrapperFilter.java,1.0,NON
org.apache.lucene.search.CachingWrapperFilter,3,src\java\org\apache\lucene\search\CachingWrapperFilter.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\CachingWrapperFilter.java,1.0,NON
org.apache.lucene.search.ComplexExplanation,2,src\java\org\apache\lucene\search\ComplexExplanation.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\ComplexExplanation.java,1.0,NON
org.apache.lucene.search.ComplexExplanation,2,src\java\org\apache\lucene\search\ComplexExplanation.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\ComplexExplanation.java,1.0,NON
org.apache.lucene.search.ConjunctionScorer,3,src\java\org\apache\lucene\search\ConjunctionScorer.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\ConjunctionScorer.java,1.0,NON
org.apache.lucene.search.ConjunctionScorer,3,src\java\org\apache\lucene\search\ConjunctionScorer.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\ConjunctionScorer.java,1.0,NON
org.apache.lucene.search.ConjunctionScorer,3,src\java\org\apache\lucene\search\ConjunctionScorer.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\ConjunctionScorer.java,1.0,NON
org.apache.lucene.search.ConstantScoreQuery,3,src\java\org\apache\lucene\search\ConstantScoreQuery.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\ConstantScoreQuery.java,1.0,NON
org.apache.lucene.search.ConstantScoreQuery,3,src\java\org\apache\lucene\search\ConstantScoreQuery.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\ConstantScoreQuery.java,1.0,NON
org.apache.lucene.search.ConstantScoreQuery,3,src\java\org\apache\lucene\search\ConstantScoreQuery.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\ConstantScoreQuery.java,1.0,NON
org.apache.lucene.search.ConstantScoreRangeQuery,3,src\java\org\apache\lucene\search\ConstantScoreRangeQuery.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\ConstantScoreRangeQuery.java,0.0,NON
org.apache.lucene.search.ConstantScoreRangeQuery,3,src\java\org\apache\lucene\search\ConstantScoreRangeQuery.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\ConstantScoreRangeQuery.java,1.0,NON
org.apache.lucene.search.ConstantScoreRangeQuery,3,src\java\org\apache\lucene\search\ConstantScoreRangeQuery.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\ConstantScoreRangeQuery.java,1.0,NON
org.apache.lucene.search.DefaultSimilarity,3,src\java\org\apache\lucene\search\DefaultSimilarity.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\DefaultSimilarity.java,0.0,NON
org.apache.lucene.search.DefaultSimilarity,3,src\java\org\apache\lucene\search\DefaultSimilarity.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\DefaultSimilarity.java,0.0,NON
org.apache.lucene.search.DefaultSimilarity,3,src\java\org\apache\lucene\search\DefaultSimilarity.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\DefaultSimilarity.java,0.0,NON
org.apache.lucene.search.DisjunctionMaxQuery,3,src\java\org\apache\lucene\search\DisjunctionMaxQuery.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\DisjunctionMaxQuery.java,1.0,NON
org.apache.lucene.search.DisjunctionMaxQuery,3,src\java\org\apache\lucene\search\DisjunctionMaxQuery.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\DisjunctionMaxQuery.java,1.0,NON
org.apache.lucene.search.DisjunctionMaxQuery,3,src\java\org\apache\lucene\search\DisjunctionMaxQuery.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\DisjunctionMaxQuery.java,1.0,NON
org.apache.lucene.search.DisjunctionMaxScorer,3,src\java\org\apache\lucene\search\DisjunctionMaxScorer.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\DisjunctionMaxScorer.java,1.0,NON
org.apache.lucene.search.DisjunctionMaxScorer,3,src\java\org\apache\lucene\search\DisjunctionMaxScorer.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\DisjunctionMaxScorer.java,1.0,NON
org.apache.lucene.search.DisjunctionMaxScorer,3,src\java\org\apache\lucene\search\DisjunctionMaxScorer.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\DisjunctionMaxScorer.java,1.0,NON
org.apache.lucene.search.DisjunctionSumScorer,3,src\java\org\apache\lucene\search\DisjunctionSumScorer.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\DisjunctionSumScorer.java,1.0,NON
org.apache.lucene.search.DisjunctionSumScorer,3,src\java\org\apache\lucene\search\DisjunctionSumScorer.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\DisjunctionSumScorer.java,0.0,NON
org.apache.lucene.search.DisjunctionSumScorer,3,src\java\org\apache\lucene\search\DisjunctionSumScorer.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\DisjunctionSumScorer.java,1.0,NON
org.apache.lucene.search.ExactPhraseScorer,3,src\java\org\apache\lucene\search\ExactPhraseScorer.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\ExactPhraseScorer.java,1.0,NON
org.apache.lucene.search.ExactPhraseScorer,3,src\java\org\apache\lucene\search\ExactPhraseScorer.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\ExactPhraseScorer.java,0.0,NON
org.apache.lucene.search.ExactPhraseScorer,3,src\java\org\apache\lucene\search\ExactPhraseScorer.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\ExactPhraseScorer.java,1.0,NON
org.apache.lucene.search.Explanation,3,src\java\org\apache\lucene\search\Explanation.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\Explanation.java,1.0,NON
org.apache.lucene.search.Explanation,3,src\java\org\apache\lucene\search\Explanation.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\Explanation.java,0.0,NON
org.apache.lucene.search.Explanation,3,src\java\org\apache\lucene\search\Explanation.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\Explanation.java,1.0,NON
org.apache.lucene.search.FieldCache,3,src\java\org\apache\lucene\search\FieldCache.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\FieldCache.java,0.0,NON
org.apache.lucene.search.FieldCache,3,src\java\org\apache\lucene\search\FieldCache.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\FieldCache.java,1.0,NON
org.apache.lucene.search.FieldCache,3,src\java\org\apache\lucene\search\FieldCache.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\FieldCache.java,1.0,NON
org.apache.lucene.search.FieldCacheImpl,3,src\java\org\apache\lucene\search\FieldCacheImpl.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\FieldCacheImpl.java,1.0,NON
org.apache.lucene.search.FieldCacheImpl,3,src\java\org\apache\lucene\search\FieldCacheImpl.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\FieldCacheImpl.java,1.0,NON
org.apache.lucene.search.FieldCacheImpl,3,src\java\org\apache\lucene\search\FieldCacheImpl.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\FieldCacheImpl.java,1.0,NON
org.apache.lucene.search.FieldDoc,3,src\java\org\apache\lucene\search\FieldDoc.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\FieldDoc.java,0.0,NON
org.apache.lucene.search.FieldDoc,3,src\java\org\apache\lucene\search\FieldDoc.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\FieldDoc.java,1.0,NON
org.apache.lucene.search.FieldDoc,3,src\java\org\apache\lucene\search\FieldDoc.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\FieldDoc.java,1.0,NON
org.apache.lucene.search.FieldDocSortedHitQueue,3,src\java\org\apache\lucene\search\FieldDocSortedHitQueue.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\FieldDocSortedHitQueue.java,0.0,NON
org.apache.lucene.search.FieldDocSortedHitQueue,3,src\java\org\apache\lucene\search\FieldDocSortedHitQueue.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\FieldDocSortedHitQueue.java,1.0,NON
org.apache.lucene.search.FieldDocSortedHitQueue,3,src\java\org\apache\lucene\search\FieldDocSortedHitQueue.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\FieldDocSortedHitQueue.java,0.0,NON
org.apache.lucene.search.FieldSortedHitQueue,3,src\java\org\apache\lucene\search\FieldSortedHitQueue.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\FieldSortedHitQueue.java,1.0,NON
org.apache.lucene.search.FieldSortedHitQueue,3,src\java\org\apache\lucene\search\FieldSortedHitQueue.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\FieldSortedHitQueue.java,1.0,NON
org.apache.lucene.search.FieldSortedHitQueue,3,src\java\org\apache\lucene\search\FieldSortedHitQueue.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\FieldSortedHitQueue.java,1.0,NON
org.apache.lucene.search.Filter,3,src\java\org\apache\lucene\search\Filter.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\Filter.java,0.0,NON
org.apache.lucene.search.Filter,3,src\java\org\apache\lucene\search\Filter.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\Filter.java,1.0,NON
org.apache.lucene.search.Filter,3,src\java\org\apache\lucene\search\Filter.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\Filter.java,1.0,NON
org.apache.lucene.search.FilterManager,2,src\java\org\apache\lucene\search\FilterManager.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\FilterManager.java,1.0,NON
org.apache.lucene.search.FilterManager,2,src\java\org\apache\lucene\search\FilterManager.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\FilterManager.java,1.0,NON
org.apache.lucene.search.FilteredQuery,3,src\java\org\apache\lucene\search\FilteredQuery.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\FilteredQuery.java,1.0,NON
org.apache.lucene.search.FilteredQuery,3,src\java\org\apache\lucene\search\FilteredQuery.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\FilteredQuery.java,1.0,NON
org.apache.lucene.search.FilteredQuery,3,src\java\org\apache\lucene\search\FilteredQuery.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\FilteredQuery.java,1.0,NON
org.apache.lucene.search.FilteredTermEnum,3,src\java\org\apache\lucene\search\FilteredTermEnum.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\FilteredTermEnum.java,0.0,NON
org.apache.lucene.search.FilteredTermEnum,3,src\java\org\apache\lucene\search\FilteredTermEnum.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\FilteredTermEnum.java,0.0,NON
org.apache.lucene.search.FilteredTermEnum,3,src\java\org\apache\lucene\search\FilteredTermEnum.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\FilteredTermEnum.java,0.0,NON
org.apache.lucene.search.FuzzyQuery,3,src\java\org\apache\lucene\search\FuzzyQuery.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\FuzzyQuery.java,1.0,NON
org.apache.lucene.search.FuzzyQuery,3,src\java\org\apache\lucene\search\FuzzyQuery.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\FuzzyQuery.java,1.0,NON
org.apache.lucene.search.FuzzyQuery,3,src\java\org\apache\lucene\search\FuzzyQuery.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\FuzzyQuery.java,1.0,NON
org.apache.lucene.search.FuzzyTermEnum,3,src\java\org\apache\lucene\search\FuzzyTermEnum.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\FuzzyTermEnum.java,0.0,NON
org.apache.lucene.search.FuzzyTermEnum,3,src\java\org\apache\lucene\search\FuzzyTermEnum.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\FuzzyTermEnum.java,0.0,NON
org.apache.lucene.search.FuzzyTermEnum,3,src\java\org\apache\lucene\search\FuzzyTermEnum.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\FuzzyTermEnum.java,1.0,NON
org.apache.lucene.search.Hit,3,src\java\org\apache\lucene\search\Hit.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\Hit.java,1.0,NON
org.apache.lucene.search.Hit,3,src\java\org\apache\lucene\search\Hit.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\Hit.java,1.0,NON
org.apache.lucene.search.Hit,3,src\java\org\apache\lucene\search\Hit.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\Hit.java,0.0,NON
org.apache.lucene.search.HitCollector,3,src\java\org\apache\lucene\search\HitCollector.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\HitCollector.java,0.0,NON
org.apache.lucene.search.HitCollector,3,src\java\org\apache\lucene\search\HitCollector.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\HitCollector.java,0.0,NON
org.apache.lucene.search.HitCollector,3,src\java\org\apache\lucene\search\HitCollector.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\HitCollector.java,1.0,NON
org.apache.lucene.search.HitIterator,3,src\java\org\apache\lucene\search\HitIterator.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\HitIterator.java,0.0,NON
org.apache.lucene.search.HitIterator,3,src\java\org\apache\lucene\search\HitIterator.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\HitIterator.java,1.0,NON
org.apache.lucene.search.HitIterator,3,src\java\org\apache\lucene\search\HitIterator.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\HitIterator.java,0.0,NON
org.apache.lucene.search.HitQueue,3,src\java\org\apache\lucene\search\HitQueue.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\HitQueue.java,0.0,NON
org.apache.lucene.search.HitQueue,3,src\java\org\apache\lucene\search\HitQueue.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\HitQueue.java,0.0,NON
org.apache.lucene.search.HitQueue,3,src\java\org\apache\lucene\search\HitQueue.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\HitQueue.java,1.0,NON
org.apache.lucene.search.Hits,3,src\java\org\apache\lucene\search\Hits.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\Hits.java,1.0,NON
org.apache.lucene.search.Hits,3,src\java\org\apache\lucene\search\Hits.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\Hits.java,1.0,NON
org.apache.lucene.search.Hits,3,src\java\org\apache\lucene\search\Hits.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\Hits.java,1.0,NON
org.apache.lucene.search.IndexSearcher,3,src\java\org\apache\lucene\search\IndexSearcher.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\IndexSearcher.java,1.0,NON
org.apache.lucene.search.IndexSearcher,3,src\java\org\apache\lucene\search\IndexSearcher.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\IndexSearcher.java,1.0,NON
org.apache.lucene.search.IndexSearcher,3,src\java\org\apache\lucene\search\IndexSearcher.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\IndexSearcher.java,1.0,NON
org.apache.lucene.search.MatchAllDocsQuery,3,src\java\org\apache\lucene\search\MatchAllDocsQuery.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\MatchAllDocsQuery.java,1.0,NON
org.apache.lucene.search.MatchAllDocsQuery,3,src\java\org\apache\lucene\search\MatchAllDocsQuery.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\MatchAllDocsQuery.java,1.0,NON
org.apache.lucene.search.MatchAllDocsQuery,3,src\java\org\apache\lucene\search\MatchAllDocsQuery.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\MatchAllDocsQuery.java,1.0,NON
